tempmax,tempmin,dew,preciptype,windspeed,winddir,pressure,cloudcover,visibility,uvindex,sunrise,sunset,moonphase,month,label
91.4,73.4,68.2,0.0,9.2,110.5,1011.1,53.2,6.5,8.0,22599.0,64626.0,0.32,2.0,partly-cloudy-day
90.2,73.5,70.7,0.0,12.2,129.3,1011.5,52.6,6.3,9.0,22592.0,64648.0,0.35,2.0,partly-cloudy-day
89.6,75.2,70.6,0.0,14.8,116.3,1011.0,68.2,6.2,9.0,22585.0,64668.0,0.38,2.0,partly-cloudy-day
93.2,75.2,68.2,0.0,12.8,108.3,1010.7,47.1,6.5,9.0,22576.0,64689.0,0.41,2.0,partly-cloudy-day
90.2,75.2,70.5,0.0,12.8,143.0,1009.8,43.6,6.5,9.0,22566.0,64708.0,0.45,2.0,partly-cloudy-day
89.6,75.2,72.7,0.0,10.7,138.9,1009.5,54.8,6.5,9.0,22556.0,64728.0,0.48,2.0,partly-cloudy-day
91.5,75.2,70.6,0.0,11.4,136.3,1010.2,55.2,6.5,9.0,22544.0,64746.0,0.5,2.0,partly-cloudy-day
93.3,71.6,67.7,0.0,13.0,126.3,1010.2,42.5,6.2,9.0,22532.0,64764.0,0.55,2.0,partly-cloudy-day
93.2,71.6,69.4,0.0,12.3,105.7,1010.6,38.7,6.1,9.0,22518.0,64781.0,0.58,2.0,partly-cloudy-day
91.4,71.6,67.2,0.0,10.3,133.5,1010.3,50.6,6.2,9.0,22504.0,64797.0,0.62,2.0,partly-cloudy-day
91.5,74.9,68.1,0.0,11.4,120.5,1010.5,55.8,6.2,9.0,22488.0,64813.0,0.65,2.0,partly-cloudy-day
91.4,71.6,67.7,0.0,12.8,97.6,1010.6,45.1,6.3,9.0,22472.0,64828.0,0.69,2.0,partly-cloudy-day
91.4,71.6,70.7,0.0,11.4,139.8,1010.2,37.8,5.8,9.0,22454.0,64843.0,0.72,2.0,partly-cloudy-day
89.6,75.2,71.5,0.0,11.4,166.9,1008.4,50.7,6.2,6.0,22436.0,64857.0,0.75,2.0,partly-cloudy-day
91.4,74.3,72.6,1.0,13.2,142.8,1008.3,54.4,6.3,6.0,22417.0,64870.0,0.8,2.0,rain
87.9,73.4,75.1,1.0,15.0,85.3,1008.6,72.0,4.9,8.0,22397.0,64883.0,0.83,2.0,rain
91.4,73.4,68.8,0.0,13.9,25.0,1008.6,45.6,5.6,9.0,22377.0,64895.0,0.87,2.0,partly-cloudy-day
88.0,69.8,63.8,0.0,8.3,11.6,1009.2,54.6,6.4,10.0,22355.0,64907.0,0.9,2.0,partly-cloudy-day
91.4,71.6,67.9,0.0,10.3,302.3,1008.2,48.0,6.5,10.0,22333.0,64918.0,0.94,2.0,partly-cloudy-day
89.6,75.3,74.5,1.0,8.1,174.3,1007.0,62.6,6.5,8.0,22310.0,64928.0,0.97,2.0,rain
87.8,75.2,75.6,1.0,12.8,132.1,1007.0,65.4,6.2,8.0,22286.0,64938.0,0.0,2.0,rain
91.5,75.2,73.4,0.0,12.8,143.2,1007.0,33.8,6.6,10.0,22261.0,64948.0,0.04,2.0,partly-cloudy-day
92.0,75.2,73.9,0.0,11.4,148.1,1006.6,35.7,6.6,10.0,22236.0,64956.0,0.07,2.0,partly-cloudy-day
90.0,75.2,74.7,0.0,12.8,139.3,1006.1,47.3,6.5,9.0,22210.0,64965.0,0.11,2.0,partly-cloudy-day
90.5,77.0,74.2,0.0,12.0,137.0,1006.8,56.3,6.6,8.0,22184.0,64972.0,0.14,2.0,partly-cloudy-day
93.2,75.2,70.8,0.0,15.0,119.2,1007.5,42.2,6.6,10.0,22156.0,64980.0,0.17,2.0,partly-cloudy-day
91.5,71.6,69.3,0.0,11.0,127.0,1006.9,34.0,6.6,10.0,22128.0,64986.0,0.2,2.0,partly-cloudy-day
93.2,75.2,69.8,0.0,17.0,131.0,1007.5,37.0,6.5,9.0,22100.0,64993.0,0.24,2.0,partly-cloudy-day
91.4,75.2,72.1,0.0,13.9,104.2,1007.4,44.4,6.2,8.0,22071.0,64999.0,0.25,3.0,partly-cloudy-day
96.3,75.2,68.6,0.0,16.1,126.4,1006.7,35.0,6.5,7.0,22041.0,65004.0,0.3,3.0,partly-cloudy-day
95.0,77.1,68.8,0.0,16.1,121.4,1006.8,38.9,6.5,8.0,22011.0,65009.0,0.33,3.0,partly-cloudy-day
93.4,77.1,71.3,0.0,15.0,128.5,1007.7,40.8,6.5,10.0,21980.0,65014.0,0.36,3.0,partly-cloudy-day
95.0,77.0,72.4,0.0,18.3,124.0,1006.2,38.5,6.5,9.0,21949.0,65018.0,0.4,3.0,partly-cloudy-day
93.4,77.0,73.4,0.0,11.4,135.7,1006.1,41.4,6.5,7.0,21917.0,65022.0,0.43,3.0,partly-cloudy-day
91.5,78.8,74.3,0.0,13.9,133.3,1005.4,41.4,6.5,7.0,21885.0,65025.0,0.46,3.0,partly-cloudy-day
92.5,78.8,74.5,0.0,15.0,135.7,1005.7,40.6,6.5,4.0,21853.0,65028.0,0.5,3.0,partly-cloudy-day
93.2,75.5,73.1,1.0,14.1,122.7,1006.3,44.1,6.5,10.0,21820.0,65031.0,0.53,3.0,rain
95.9,78.8,70.1,1.0,18.3,119.5,1006.8,39.1,6.5,10.0,21786.0,65033.0,0.56,3.0,rain
94.1,73.4,69.4,0.0,21.5,108.8,1008.2,42.4,6.4,10.0,21753.0,65035.0,0.6,3.0,partly-cloudy-day
95.5,78.2,68.1,0.0,11.9,101.3,1010.1,53.1,6.5,10.0,21719.0,65037.0,0.63,3.0,partly-cloudy-day
95.0,75.2,69.5,0.0,11.4,112.4,1010.7,42.8,6.2,10.0,21684.0,65039.0,0.67,3.0,partly-cloudy-day
96.8,75.2,67.5,0.0,11.4,108.0,1009.9,43.2,6.2,8.0,21650.0,65040.0,0.7,3.0,partly-cloudy-day
93.2,75.2,72.3,1.0,16.1,30.9,1010.5,47.2,5.7,8.0,21615.0,65041.0,0.75,3.0,rain
93.3,73.4,72.5,1.0,11.4,125.0,1009.3,42.0,5.6,10.0,21580.0,65042.0,0.77,3.0,rain
91.6,77.0,72.2,0.0,10.3,131.9,1009.1,40.8,6.5,9.0,21544.0,65043.0,0.81,3.0,partly-cloudy-day
89.6,77.0,72.1,0.0,11.4,141.2,1010.0,46.3,6.5,10.0,21509.0,65044.0,0.85,3.0,partly-cloudy-day
90.0,77.0,72.6,0.0,10.7,139.2,1010.0,45.6,6.5,6.0,21473.0,65044.0,0.88,3.0,partly-cloudy-day
91.4,75.2,72.9,1.0,8.1,154.5,1009.5,55.8,6.5,9.0,21438.0,65045.0,0.92,3.0,rain
89.7,73.4,74.0,1.0,14.2,136.9,1009.2,60.1,5.9,9.0,21402.0,65045.0,0.95,3.0,rain
91.4,75.2,74.0,1.0,11.4,140.0,1009.3,38.5,6.5,10.0,21366.0,65045.0,0.0,3.0,rain
92.2,77.0,74.5,1.0,12.0,150.3,1009.8,52.4,6.1,8.0,21330.0,65045.0,0.02,3.0,rain
91.6,73.4,74.3,1.0,12.8,129.2,1010.4,56.6,6.1,5.0,21294.0,65045.0,0.05,3.0,rain
91.5,73.4,73.5,1.0,12.2,327.0,1010.5,45.2,5.9,9.0,21257.0,65045.0,0.09,3.0,rain
91.7,75.2,71.2,1.0,9.6,327.4,1010.5,49.8,6.1,7.0,21221.0,65045.0,0.12,3.0,rain
91.8,73.4,71.6,1.0,8.1,289.6,1010.7,46.3,5.5,9.0,21185.0,65045.0,0.15,3.0,rain
93.4,73.4,72.5,0.0,11.3,346.2,1010.9,46.3,5.3,9.0,21149.0,65044.0,0.18,3.0,partly-cloudy-day
91.6,73.8,71.8,0.0,13.9,286.6,1009.7,42.3,5.3,9.0,21113.0,65044.0,0.22,3.0,partly-cloudy-day
91.8,78.8,75.1,1.0,13.9,146.7,1008.4,52.5,5.3,6.0,21077.0,65044.0,0.25,3.0,rain
87.9,78.8,73.9,1.0,15.4,40.2,1008.9,77.5,5.6,5.0,21041.0,65044.0,0.25,3.0,rain
87.8,71.6,74.0,1.0,17.2,172.9,1010.1,82.1,5.5,5.0,20970.0,65044.0,0.35,4.0,rain
90.0,75.2,74.5,0.0,11.4,128.9,1012.6,56.9,6.0,6.0,20935.0,65045.0,0.38,4.0,partly-cloudy-day
91.1,75.2,73.5,0.0,11.4,136.4,1012.6,36.6,6.5,7.0,20900.0,65045.0,0.41,4.0,partly-cloudy-day
93.2,77.0,74.5,0.0,11.4,139.0,1011.1,47.9,6.5,9.0,20865.0,65045.0,0.45,4.0,partly-cloudy-day
89.8,78.8,74.2,0.0,13.9,138.2,1010.6,45.1,6.5,9.0,20830.0,65046.0,0.48,4.0,partly-cloudy-day
91.4,75.2,73.0,0.0,11.0,117.5,1010.3,45.2,6.1,10.0,20796.0,65047.0,0.5,4.0,partly-cloudy-day
92.3,75.2,73.2,0.0,14.3,108.9,1010.1,45.5,6.4,10.0,20761.0,65048.0,0.55,4.0,partly-cloudy-day
93.4,73.4,71.2,1.0,12.8,114.7,1009.9,38.2,6.3,8.0,20728.0,65049.0,0.58,4.0,rain
93.2,75.2,72.7,1.0,9.8,108.7,1010.0,40.6,6.2,6.0,20694.0,65050.0,0.62,4.0,rain
91.6,78.8,74.5,0.0,12.8,138.8,1008.9,46.0,6.5,6.0,20661.0,65052.0,0.65,4.0,partly-cloudy-day
91.4,78.8,74.3,0.0,13.9,127.7,1008.2,51.4,6.5,6.0,20628.0,65053.0,0.69,4.0,partly-cloudy-day
91.4,77.0,74.8,1.0,11.7,120.4,1008.5,53.0,6.5,5.0,20596.0,65055.0,0.75,4.0,rain
91.5,77.0,74.3,0.0,13.9,123.9,1008.8,50.6,6.5,5.0,20564.0,65058.0,0.76,4.0,partly-cloudy-day
91.8,78.8,74.4,0.0,11.4,138.9,1008.6,36.5,6.5,8.0,20532.0,65060.0,0.79,4.0,partly-cloudy-day
91.4,78.8,75.3,0.0,10.7,134.6,1007.5,44.3,6.5,7.0,20501.0,65063.0,0.82,4.0,partly-cloudy-day
93.4,80.3,76.4,0.0,11.4,143.6,1006.7,57.4,6.4,6.0,20470.0,65066.0,0.86,4.0,partly-cloudy-day
93.4,80.6,75.6,0.0,13.9,144.9,1006.7,37.3,6.4,9.0,20440.0,65069.0,0.89,4.0,partly-cloudy-day
93.2,78.5,74.2,0.0,11.4,154.3,1007.6,46.1,6.5,9.0,20410.0,65073.0,0.93,4.0,partly-cloudy-day
95.0,80.6,75.0,1.0,12.8,155.7,1007.9,56.1,6.2,10.0,20381.0,65077.0,0.96,4.0,rain
93.2,75.2,74.4,1.0,12.8,197.1,1007.5,56.4,6.0,9.0,20352.0,65081.0,0.0,4.0,rain
93.2,75.2,76.3,0.0,12.8,143.1,1007.2,67.2,5.2,6.0,20324.0,65086.0,0.03,4.0,partly-cloudy-day
94.1,75.2,75.2,0.0,13.9,148.3,1007.4,50.6,6.1,8.0,20296.0,65091.0,0.06,4.0,partly-cloudy-day
95.0,80.6,76.9,1.0,10.3,161.2,1007.3,52.2,6.5,6.0,20269.0,65096.0,0.1,4.0,rain
97.0,77.9,76.0,1.0,14.4,198.5,1007.6,66.8,6.2,6.0,20243.0,65102.0,0.13,4.0,rain
95.0,73.4,76.0,1.0,21.9,190.4,1007.9,73.4,5.9,4.0,20217.0,65108.0,0.17,4.0,rain
91.6,71.6,72.9,1.0,8.7,234.5,1008.2,70.7,6.0,4.0,20192.0,65114.0,0.2,4.0,rain
93.2,77.0,75.4,1.0,14.8,219.9,1008.0,71.3,6.4,6.0,20168.0,65121.0,0.23,4.0,rain
93.2,75.2,76.2,1.0,12.8,205.7,1007.7,63.3,6.1,4.0,20144.0,65128.0,0.25,4.0,rain
93.2,75.3,76.1,1.0,9.2,232.0,1007.1,59.9,6.5,4.0,20121.0,65135.0,0.3,4.0,rain
95.0,78.8,76.1,1.0,12.8,167.6,1007.2,46.8,6.5,5.0,20098.0,65143.0,0.33,5.0,rain
95.0,80.6,76.0,1.0,15.0,175.6,1007.4,45.8,6.2,5.0,20076.0,65151.0,0.37,5.0,rain
96.8,77.0,76.2,1.0,13.9,212.1,1006.4,54.9,6.4,6.0,20055.0,65160.0,0.4,5.0,rain
97.0,77.0,76.2,1.0,13.9,235.1,1005.6,61.0,6.2,7.0,20035.0,65169.0,0.43,5.0,rain
95.0,78.8,75.8,1.0,12.8,235.3,1006.4,54.9,6.5,6.0,20015.0,65178.0,0.47,5.0,rain
93.2,75.2,75.2,1.0,12.8,196.3,1006.9,68.1,6.2,5.0,19996.0,65188.0,0.5,5.0,rain
94.9,75.2,76.3,1.0,11.4,171.8,1007.3,77.9,6.4,5.0,19978.0,65198.0,0.54,5.0,rain
89.8,75.2,74.8,1.0,9.2,178.4,1007.9,70.7,5.3,6.0,19961.0,65209.0,0.57,5.0,rain
91.5,75.2,75.1,1.0,16.6,226.2,1009.0,61.9,5.3,7.0,19944.0,65219.0,0.6,5.0,rain
93.8,77.0,74.7,1.0,12.8,241.9,1008.8,55.7,6.5,7.0,19928.0,65231.0,0.64,5.0,rain
92.5,75.2,77.0,1.0,10.3,225.0,1006.7,55.6,6.3,7.0,19913.0,65242.0,0.67,5.0,rain
91.4,77.0,77.1,1.0,17.2,219.6,1005.8,73.6,6.2,6.0,19899.0,65254.0,0.7,5.0,rain
95.0,75.2,76.2,1.0,17.2,266.5,1005.2,65.8,5.7,4.0,19885.0,65266.0,0.75,5.0,rain
91.4,72.9,74.6,1.0,15.0,260.5,1006.0,62.7,5.9,4.0,19873.0,65279.0,0.77,5.0,rain
87.9,73.4,74.5,1.0,12.8,251.9,1006.3,72.4,5.8,8.0,19861.0,65292.0,0.81,5.0,rain
88.6,73.4,74.3,1.0,15.0,230.8,1005.0,73.5,6.0,8.0,19850.0,65305.0,0.84,5.0,rain
89.6,75.2,75.2,1.0,15.0,208.1,1005.5,55.4,6.3,6.0,19839.0,65318.0,0.87,5.0,rain
91.6,78.3,76.2,1.0,13.9,175.0,1007.2,46.4,6.4,6.0,19830.0,65332.0,0.91,5.0,rain
96.1,78.8,76.5,0.0,10.7,205.1,1008.1,45.3,6.4,8.0,19821.0,65346.0,0.94,5.0,partly-cloudy-day
96.8,78.8,75.5,0.0,12.8,247.2,1007.0,53.2,6.5,6.0,19813.0,65361.0,0.97,5.0,partly-cloudy-day
93.2,78.8,76.3,0.0,12.8,239.5,1006.4,52.5,6.5,7.0,19806.0,65376.0,0.0,5.0,partly-cloudy-day
93.4,78.8,76.6,1.0,13.9,236.2,1006.4,53.1,6.5,5.0,19800.0,65390.0,0.04,5.0,rain
94.3,77.0,76.5,1.0,15.0,244.6,1006.4,56.2,6.4,4.0,19794.0,65406.0,0.08,5.0,rain
84.2,78.8,74.6,1.0,13.9,218.5,1006.1,72.3,6.5,4.0,19786.0,65437.0,0.15,5.0,rain
90.4,77.0,75.2,1.0,13.9,218.8,1006.7,81.1,6.4,5.0,19783.0,65452.0,0.18,5.0,rain
87.8,73.4,74.2,1.0,17.2,242.7,1007.4,81.5,6.0,6.0,19780.0,65468.0,0.21,5.0,rain
89.8,73.4,74.5,1.0,13.9,227.7,1007.5,67.6,6.5,8.0,19779.0,65484.0,0.25,5.0,rain
91.6,75.2,75.5,0.0,10.3,251.7,1007.6,54.4,6.4,5.0,19778.0,65501.0,0.25,5.0,partly-cloudy-day
93.5,77.0,75.6,1.0,12.8,261.7,1006.6,59.0,6.3,6.0,19778.0,65517.0,0.32,5.0,rain
91.6,73.4,75.5,1.0,11.4,287.3,1005.7,64.7,5.8,5.0,19779.0,65533.0,0.35,5.0,rain
88.0,73.4,76.4,1.0,10.0,282.9,1005.6,80.0,5.5,4.0,19780.0,65550.0,0.39,6.0,rain
90.5,73.4,75.8,1.0,8.1,296.0,1005.3,67.8,5.8,4.0,19783.0,65566.0,0.42,6.0,rain
91.4,75.4,76.1,1.0,12.8,269.3,1004.3,57.1,6.1,4.0,19786.0,65583.0,0.46,6.0,rain
91.6,77.0,76.5,1.0,12.8,251.4,1004.7,67.2,6.5,5.0,19789.0,65599.0,0.5,6.0,rain
91.4,75.2,76.3,1.0,17.9,253.4,1004.2,70.3,6.0,7.0,19794.0,65616.0,0.52,6.0,rain
84.2,75.2,76.9,1.0,13.9,226.8,1003.0,81.5,6.1,5.0,19799.0,65632.0,0.56,6.0,rain
89.6,75.2,76.6,1.0,14.3,196.3,1003.1,73.0,6.4,4.0,19804.0,65649.0,0.59,6.0,rain
87.8,77.0,76.1,1.0,12.8,193.2,1006.1,85.6,6.4,6.0,19810.0,65665.0,0.62,6.0,rain
86.2,74.5,75.6,1.0,20.8,201.3,1007.9,73.1,6.0,5.0,19817.0,65682.0,0.66,6.0,rain
89.6,75.2,75.7,1.0,15.0,202.0,1007.7,59.9,6.3,6.0,19825.0,65698.0,0.69,6.0,rain
88.9,73.4,74.7,1.0,12.8,235.0,1007.6,55.2,6.2,6.0,19833.0,65714.0,0.75,6.0,rain
89.6,75.2,75.2,1.0,16.8,236.4,1008.1,54.2,6.3,5.0,19842.0,65729.0,0.76,6.0,rain
91.4,73.4,74.2,0.0,12.8,253.3,1008.3,44.4,6.2,6.0,19851.0,65745.0,0.79,6.0,partly-cloudy-day
91.4,75.2,74.8,1.0,15.0,249.4,1006.9,47.0,6.5,9.0,19861.0,65760.0,0.82,6.0,rain
89.8,77.0,76.1,1.0,16.1,237.7,1005.5,68.9,6.3,5.0,19871.0,65775.0,0.85,6.0,rain
88.0,75.2,75.6,1.0,18.3,234.9,1004.7,72.6,6.1,6.0,19882.0,65790.0,0.89,6.0,rain
87.8,73.4,74.8,1.0,16.1,230.8,1006.8,88.9,6.4,3.0,19893.0,65805.0,0.92,6.0,rain
85.3,75.2,76.3,1.0,18.3,231.9,1007.5,84.1,5.7,6.0,19905.0,65819.0,0.95,6.0,rain
89.7,77.0,75.8,0.0,16.1,246.0,1006.6,77.8,6.2,8.0,19917.0,65833.0,0.0,6.0,partly-cloudy-day
91.4,77.0,74.9,1.0,17.2,244.3,1006.8,67.8,6.5,6.0,19929.0,65846.0,0.02,6.0,rain
91.6,73.4,75.5,1.0,12.8,257.5,1008.4,67.4,6.3,5.0,19942.0,65859.0,0.06,6.0,rain
91.4,75.2,75.2,1.0,10.7,263.8,1008.5,60.0,6.2,5.0,19955.0,65872.0,0.09,6.0,rain
91.4,77.0,75.8,0.0,15.0,235.6,1007.0,56.6,6.3,4.0,19969.0,65884.0,0.13,6.0,partly-cloudy-day
92.0,77.0,75.0,1.0,13.9,247.1,1007.7,56.7,6.5,5.0,19982.0,65896.0,0.16,6.0,rain
91.7,75.2,75.1,0.0,12.8,240.8,1008.3,40.5,6.4,6.0,19997.0,65907.0,0.2,6.0,partly-cloudy-day
91.8,75.2,74.8,1.0,17.2,244.2,1007.8,47.5,6.2,6.0,20011.0,65918.0,0.23,6.0,rain
91.4,73.4,75.1,1.0,12.8,259.6,1007.6,68.2,6.2,5.0,20026.0,65928.0,0.25,6.0,rain
89.7,75.2,74.8,1.0,13.9,261.5,1007.0,64.6,6.0,6.0,20040.0,65937.0,0.3,6.0,rain
92.0,73.4,74.8,1.0,21.9,242.1,1005.9,75.2,6.0,4.0,20055.0,65946.0,0.34,6.0,rain
89.3,73.5,75.1,1.0,21.9,236.7,1005.7,88.3,5.4,4.0,20070.0,65955.0,0.37,6.0,rain
88.4,73.4,75.6,1.0,12.0,238.1,1006.2,83.4,6.0,5.0,20085.0,65962.0,0.41,7.0,rain
90.2,73.4,75.3,1.0,19.7,248.4,1006.4,88.2,6.0,5.0,20100.0,65969.0,0.44,7.0,rain
91.4,73.4,76.1,1.0,21.9,268.4,1004.1,72.7,5.7,6.0,20115.0,65975.0,0.48,7.0,rain
87.8,75.2,76.9,1.0,11.4,249.3,1003.3,77.5,6.5,6.0,20131.0,65981.0,0.5,7.0,rain
90.0,77.0,75.6,1.0,14.1,227.0,1004.6,70.3,6.5,6.0,20147.0,65986.0,0.55,7.0,rain
89.6,76.9,75.9,1.0,12.8,230.4,1006.0,75.6,6.4,5.0,20162.0,65991.0,0.58,7.0,rain
90.0,75.2,76.1,1.0,13.9,214.2,1005.8,76.3,6.2,5.0,20178.0,65995.0,0.61,7.0,rain
91.4,74.8,76.2,1.0,15.9,228.3,1006.1,81.1,5.9,5.0,20193.0,65998.0,0.64,7.0,rain
89.6,73.4,75.8,1.0,9.2,194.2,1007.1,72.8,6.0,6.0,20209.0,66000.0,0.68,7.0,rain
91.4,75.2,75.6,1.0,12.8,225.7,1007.2,75.8,5.4,5.0,20224.0,66001.0,0.71,7.0,rain
87.8,75.2,76.4,1.0,15.2,214.8,1006.9,82.6,5.5,5.0,20239.0,66002.0,0.75,7.0,rain
91.6,73.4,74.9,1.0,20.0,232.3,1007.5,80.6,5.9,5.0,20254.0,66002.0,0.77,7.0,rain
91.4,73.4,76.0,1.0,16.8,228.2,1007.8,65.2,5.5,6.0,20284.0,66000.0,0.84,7.0,rain
91.4,75.2,75.6,1.0,10.3,252.9,1008.1,52.2,6.4,4.0,20299.0,65997.0,0.87,7.0,rain
93.6,74.1,76.6,1.0,14.3,239.1,1007.9,43.9,6.2,5.0,20313.0,65994.0,0.9,7.0,rain
91.5,75.2,76.5,1.0,12.8,275.3,1007.6,70.3,5.7,5.0,20328.0,65990.0,0.94,7.0,rain
87.8,73.4,75.2,1.0,15.0,255.9,1007.5,67.9,6.1,4.0,20342.0,65985.0,0.97,7.0,rain
91.4,75.2,75.6,1.0,13.3,264.6,1007.8,74.7,6.4,6.0,20356.0,65979.0,0.0,7.0,rain
90.0,75.2,75.5,1.0,18.3,255.6,1008.2,67.2,6.3,5.0,20369.0,65973.0,0.04,7.0,rain
91.5,75.2,74.6,1.0,11.4,249.0,1008.2,63.4,6.5,7.0,20382.0,65965.0,0.07,7.0,rain
89.6,77.0,77.6,1.0,19.5,236.0,1005.9,72.1,6.4,7.0,20395.0,65957.0,0.11,7.0,rain
91.5,77.0,75.8,1.0,21.9,237.7,1004.4,54.5,6.5,6.0,20408.0,65948.0,0.14,7.0,rain
91.5,73.4,74.4,1.0,16.6,230.2,1008.3,59.1,6.3,6.0,20432.0,65927.0,0.22,7.0,rain
91.6,77.0,75.3,1.0,13.9,217.5,1008.3,53.7,6.4,8.0,20444.0,65915.0,0.25,7.0,rain
89.8,78.8,75.9,1.0,12.8,237.1,1007.5,73.3,6.4,7.0,20455.0,65903.0,0.29,7.0,rain
89.6,73.4,76.6,1.0,15.0,243.9,1007.8,82.4,5.6,5.0,20466.0,65889.0,0.32,7.0,rain
89.6,73.4,73.2,1.0,13.9,258.9,1008.4,78.2,6.4,6.0,20477.0,65875.0,0.36,7.0,rain
89.6,75.2,74.4,1.0,17.2,254.2,1007.5,72.6,6.3,7.0,20487.0,65860.0,0.39,7.0,rain
93.2,73.4,73.4,1.0,16.1,264.8,1007.1,71.5,6.5,6.0,20497.0,65844.0,0.43,7.0,rain
87.8,73.6,74.3,1.0,18.3,238.5,1006.3,80.9,6.5,5.0,20515.0,65810.0,0.5,8.0,rain
89.6,75.2,76.5,1.0,17.2,238.1,1006.5,71.1,6.3,8.0,20524.0,65792.0,0.53,8.0,rain
92.1,72.9,75.9,1.0,15.0,253.1,1006.5,63.7,6.5,10.0,20532.0,65773.0,0.57,8.0,rain
91.8,77.0,76.6,0.0,16.8,240.8,1006.5,42.7,6.5,7.0,20540.0,65753.0,0.6,8.0,partly-cloudy-day
91.4,75.2,76.1,1.0,18.1,235.6,1007.0,41.7,6.5,8.0,20547.0,65732.0,0.63,8.0,rain
91.4,75.2,75.1,1.0,16.1,238.9,1007.0,43.3,6.5,8.0,20561.0,65689.0,0.7,8.0,rain
91.4,78.8,75.4,1.0,18.3,230.7,1006.6,46.6,6.4,8.0,20567.0,65666.0,0.73,8.0,rain
91.6,78.8,74.2,0.0,16.1,227.8,1008.1,43.8,6.5,8.0,20573.0,65642.0,0.75,8.0,partly-cloudy-day
93.4,75.2,74.9,0.0,15.0,235.9,1009.5,44.5,6.3,9.0,20578.0,65618.0,0.79,8.0,partly-cloudy-day
93.2,77.0,75.1,0.0,15.0,237.8,1008.2,49.0,6.2,7.0,20583.0,65593.0,0.82,8.0,partly-cloudy-day
93.6,78.8,74.4,0.0,17.2,240.2,1007.0,41.8,6.5,8.0,20587.0,65567.0,0.86,8.0,partly-cloudy-day
93.3,77.0,74.9,1.0,17.2,240.0,1006.7,49.1,6.5,7.0,20591.0,65540.0,0.89,8.0,rain
93.2,77.0,75.4,1.0,19.0,240.0,1006.7,51.7,6.4,6.0,20595.0,65513.0,0.92,8.0,rain
91.4,78.8,76.5,1.0,15.0,233.3,1005.6,66.6,6.5,5.0,20598.0,65485.0,0.95,8.0,rain
89.6,73.4,76.1,1.0,16.1,232.4,1005.5,79.7,6.2,5.0,20601.0,65457.0,0.0,8.0,rain
91.4,75.2,74.9,0.0,13.9,229.9,1007.6,71.7,6.4,7.0,20604.0,65428.0,0.02,8.0,partly-cloudy-day
91.4,78.6,74.9,1.0,9.2,236.8,1008.6,50.6,6.5,6.0,20606.0,65398.0,0.06,8.0,rain
93.2,75.2,75.3,1.0,10.3,251.1,1007.5,43.6,6.5,5.0,20608.0,65368.0,0.09,8.0,rain
93.4,78.8,76.2,1.0,13.9,242.1,1007.0,58.1,6.3,6.0,20610.0,65337.0,0.13,8.0,rain
93.3,73.4,76.0,1.0,15.2,245.9,1006.8,70.8,5.9,4.0,20611.0,65306.0,0.16,8.0,rain
89.8,73.2,75.0,1.0,12.8,254.2,1006.5,72.4,6.2,6.0,20611.0,65274.0,0.2,8.0,rain
91.1,77.0,76.8,1.0,12.8,212.2,1007.2,74.9,6.4,5.0,20612.0,65241.0,0.25,8.0,rain
90.0,76.9,75.8,1.0,15.0,223.3,1008.6,63.7,6.5,5.0,20612.0,65208.0,0.27,8.0,rain
91.6,75.2,75.7,1.0,17.2,235.8,1007.6,60.4,6.5,6.0,20612.0,65175.0,0.31,8.0,rain
88.0,75.2,76.1,1.0,13.9,224.8,1006.8,61.7,6.4,6.0,20611.0,65141.0,0.34,8.0,rain
86.0,75.5,75.8,1.0,12.8,215.3,1008.4,63.9,6.1,5.0,20611.0,65106.0,0.38,8.0,rain
90.5,75.3,75.1,0.0,15.0,237.5,1009.9,54.6,6.5,4.0,20610.0,65071.0,0.41,8.0,partly-cloudy-day
91.6,75.2,76.1,1.0,11.4,254.4,1009.2,53.4,6.5,7.0,20608.0,65036.0,0.45,8.0,rain
89.7,71.6,76.1,1.0,13.9,246.2,1008.1,71.6,6.2,4.0,20607.0,65001.0,0.5,8.0,rain
86.0,71.6,75.6,1.0,11.4,239.5,1007.5,80.0,6.1,4.0,20605.0,64965.0,0.52,9.0,rain
86.0,73.4,74.8,1.0,20.5,233.4,1007.3,77.8,6.2,5.0,20603.0,64928.0,0.55,9.0,rain
91.5,75.2,75.2,1.0,15.0,240.9,1006.7,57.5,6.4,8.0,20601.0,64891.0,0.58,9.0,rain
89.6,75.2,76.7,1.0,11.4,252.2,1006.5,80.9,6.4,6.0,20598.0,64854.0,0.62,9.0,rain
86.0,75.2,75.8,1.0,11.4,227.2,1005.7,84.1,6.2,6.0,20596.0,64817.0,0.65,9.0,rain
87.8,75.2,74.8,1.0,15.0,191.1,1007.6,80.2,6.5,5.0,20593.0,64780.0,0.68,9.0,rain
89.6,75.2,74.8,1.0,13.9,203.3,1010.0,66.8,6.3,5.0,20590.0,64742.0,0.71,9.0,rain
91.4,75.2,75.1,1.0,6.9,269.9,1009.7,59.9,6.3,8.0,20587.0,64704.0,0.75,9.0,rain
90.3,71.6,75.8,1.0,10.3,250.5,1008.8,60.6,6.3,3.0,20584.0,64666.0,0.78,9.0,rain
88.0,71.6,74.0,1.0,8.7,279.0,1008.9,76.2,6.2,3.0,20580.0,64627.0,0.81,9.0,rain
